id,lastname,firstname,state,chamber,icpsr,bioname
NA,O,NA,VA,House,7028,"O'FERRALL, Charles Triplett"
NA,GIBSON,NA,WV,House,3560,"GIBSON, Eustace"
NA,GOFF,NA,WV,House,3646,"GOFF, Nathan"
NA,JONES,NA,WI,House,5025,"JONES, Burr W."
NA,RANKIN,NA,WI,House,7732,"RANKIN, Joseph"
NA,STEPHENSON,NA,WI,House,8893,"STEPHENSON, Isaac"
NA,SUMNER,NA,WI,House,9085,"SUMNER, Daniel Hadley"
NA,WINANS,NA,WI,House,10266,"WINANS, John"
NA,WOODWARD,NA,WI,House,10361,"WOODWARD, Gilbert Motier"
NA,DAVIDSON,NA,AL,House,2364,"DAVIDSON, Alexander Caldwell"
NA,SADLER,NA,AL,House,8171,"SADLER, Thomas William"
NA,MCRAE,NA,AR,House,6379,"McRAE, Thomas Chipman"
NA,FELTON,NA,CA,House,3098,"FELTON, Charles Norton"
NA,LOUTTIT,NA,CA,House,5789,"LOUTTIT, James Alexander"
NA,MARKHAM,NA,CA,House,5984,"MARKHAM, Henry Harrison"
NA,MCKENNA,NA,CA,House,6294,"McKENNA, Joseph"
NA,MORROW,NA,CA,House,6731,"MORROW, William W."
NA,SYMES,NA,CO,House,9140,"SYMES, George Gifford"
NA,DOUGHERTY,NA,FL,House,2682,"DOUGHERTY, Charles"
NA,BARNES,NA,GA,House,447,"BARNES, George Thomas"
NA,HOPKINS,NA,IL,House,4564,"HOPKINS, Albert Jarvis"
NA,LANDES,NA,IL,House,5431,"LANDES, Silas Zephaniah"
NA,LAWLER,NA,IL,House,5505,"LAWLER, Frank"
NA,PLUMB,NA,IL,House,7490,"PLUMB, Ralph"
NA,BYNUM,NA,IN,House,1363,"BYNUM, William Dallas"
NA,FORD,NA,IN,House,3267,"FORD, George"
NA,HOWARD,NA,IN,House,4629,"HOWARD, Jonas George"
NA,JOHNSTON,NA,IN,House,5003,"JOHNSTON, James Thomas"
NA,OWEN,NA,IN,House,7135,"OWEN, William Dale"
NA,CONGER,NA,IA,House,1978,"CONGER, Edwin Hurd"
NA,FULLER,NA,IA,House,3401,"FULLER, William Elijah"
NA,HALL,NA,IA,House,3932,"HALL, Benton Jay"
NA,LYMAN,NA,IA,House,5848,"LYMAN, Joseph"
NA,LAFFOON,NA,KY,House,5398,"LAFFOON, Polk"
NA,MCCREARY,NA,KY,House,6194,"McCREARY, James Bennett"
NA,STONE,NA,KY,House,8990,"STONE, William Johnson"
NA,TAULBEE,NA,KY,House,9191,"TAULBEE, William Preston"
NA,WADSWORTH,NA,KY,House,9708,"WADSWORTH, William Henry"
NA,GAY,NA,LA,House,3511,"GAY, Edward James"
NA,HAHN,NA,LA,House,3907,"HAHN, Michael"
NA,IRION,NA,LA,House,4816,"IRION, Alfred Briggs"
NA,ST,NA,LA,House,8181,"ST. MARTIN, Louis"
NA,WALLACE,NA,LA,House,9767,"WALLACE, Nathaniel Dick"
NA,COMPTON,NA,MD,House,1965,"COMPTON, Barnes"
NA,GIBSON,NA,MD,House,3557,"GIBSON, Charles Hopper"
NA,RUSK,NA,MD,House,8119,"RUSK, Harry Welles"
NA,SHAW,NA,MD,House,8415,"SHAW, Frank Thomas"
NA,ALLEN,NA,MA,House,102,"ALLEN, Charles Herbert"
NA,ELY,NA,MA,House,2953,"ELY, Frederick David"
NA,HAYDEN,NA,MA,House,4228,"HAYDEN, Edward Daniel"
NA,COMSTOCK,NA,MI,House,1967,"COMSTOCK, Charles Carter"
NA,FISHER,NA,MI,House,3172,"FISHER, Spencer Oliver"
NA,MOFFATT,NA,MI,House,6580,"MOFFATT, Seth Crittenden"
NA,O,NA,MI,House,7027,"O'DONNELL, James"
NA,TARSNEY,NA,MI,House,9182,"TARSNEY, Timothy Edward"
NA,GILFILLAN,NA,MN,House,3585,"GILFILLAN, John Bachop"
NA,ALLEN,NA,MS,House,117,"ALLEN, John Mills"
NA,CATCHINGS,NA,MS,House,1595,"CATCHINGS, Thomas Clendinen"
NA,MORGAN,NA,MS,House,6680,"MORGAN, James Bright"
NA,DAWSON,NA,MO,House,2429,"DAWSON, William"
NA,HALE,NA,MO,House,3921,"HALE, John Blackwell"
NA,HEARD,NA,MO,House,4265,"HEARD, John Taddeus"
NA,HUTTON,NA,MO,House,4783,"HUTTON, John Edward"
NA,WADE,NA,MO,House,9701,"WADE, William Henry"
NA,WARNER,NA,MO,House,9838,"WARNER, William"
NA,DORSEY,NA,NE,House,2676,"DORSEY, George Washington Emery"
NA,GALLINGER,NA,NH,House,3439,"GALLINGER, Jacob Harold"
NA,BUCHANAN,NA,NJ,House,1187,"BUCHANAN, James"
NA,GREEN,NA,NJ,House,3782,"GREEN, Robert Stockton"
NA,HIRES,NA,NJ,House,4451,"HIRES, George"
NA,PIDCOCK,NA,NJ,House,7433,"PIDCOCK, James Nelson"
NA,DOWDNEY,NA,NY,House,2699,"DOWDNEY, Abraham"
NA,FARQUHAR,NA,NY,House,3066,"FARQUHAR, John McCreath"
NA,LINDSLEY,NA,NY,House,5681,"LINDSLEY, James Girard"
NA,MAHONEY,NA,NY,House,5927,"MAHONEY, Peter Paul"
NA,MERRIMAN,NA,NY,House,6431,"MERRIMAN, Truman Adams"
NA,PINDAR,NA,NY,House,7460,"PINDAR, John Sigsbee"
NA,PULITZER,NA,NY,House,7651,"PULITZER, Joseph"
NA,SAWYER,NA,NY,House,8236,"SAWYER, John Gilbert"
NA,STAHLNECKER,NA,NY,House,8826,"STAHLNECKER, William Griggs"
NA,SWINBURNE,NA,NY,House,9128,"SWINBURNE, John"
NA,VIELE,NA,NY,House,9670,"VIELE, Egbert Ludoricus"
NA,WEBER,NA,NY,House,9902,"WEBER, John Baptiste"
NA,ELLSBERRY,NA,OH,House,2932,"ELLSBERRY, William Wallace"
NA,GROSVENOR,NA,OH,House,3855,"GROSVENOR, Charles Henry"
NA,LITTLE,NA,OH,House,5701,"LITTLE, John"
NA,OUTHWAITE,NA,OH,House,7116,"OUTHWAITE, Joseph Hodson"
NA,ROMEIS,NA,OH,House,8045,"ROMEIS, Jacob"
NA,TAYLOR,NA,OH,House,9212,"TAYLOR, Isaac Hamilton"
NA,HERMANN,NA,OR,House,4355,"HERMANN, Binger"
NA,BOUND,NA,PA,House,883,"BOUND, Franklin"
NA,BUNNELL,NA,PA,House,1241,"BUNNELL, Frank Charles"
NA,FLEEGER,NA,PA,House,3209,"FLEEGER, George Washington"
NA,HIESTAND,NA,PA,House,4389,"HIESTAND, John Andrew"
NA,JACKSON,NA,PA,House,4861,"JACKSON, Oscar Lawrence"
NA,OSBORNE,NA,PA,House,7091,"OSBORNE, Edwin Sylvanus"
NA,SOWDEN,NA,PA,House,8755,"SOWDEN, William Henry"
NA,PAGE,NA,RI,House,7153,"PAGE, Charles Harrison"
NA,PIRCE,NA,RI,House,7466,"PIRCE, William Almy"
NA,PERRY,NA,SC,House,7359,"PERRY, William Hayne"
NA,GLASS,NA,TN,House,3626,"GLASS, Presley Thornton"
NA,NEAL,NA,TN,House,6849,"NEAL, John Randolph"
NA,RICHARDSON,NA,TN,House,7877,"RICHARDSON, James Daniel"
NA,TAYLOR,NA,TN,House,9237,"TAYLOR, Zachary"
NA,CRAIN,NA,TX,House,2141,"CRAIN, William Henry"
NA,SAYERS,NA,TX,House,8244,"SAYERS, Joseph Draper"
NA,BRADY,NA,VA,House,963,"BRADY, James Dennis"
NA,CROXTON,NA,VA,House,2217,"CROXTON, Thomas"
NA,TRIGG,NA,VA,House,9469,"TRIGG, Connally Findlay"
NA,HUDD,NA,WI,House,4684,"HUDD, Thomas Richard"
NA,LA,NA,WI,House,5401,"LA FOLLETTE, Robert Marion"
NA,PRICE,NA,WI,House,7613,"PRICE, Hugh Hiram"
NA,THOMAS,NA,WI,House,9305,"THOMAS, Ormsby Brunson"
NA,VAN,NA,WI,House,9634,"VAN SCHAICK, Isaac Whitbeck"
NA,COBB,NA,AL,House,1869,"COBB, James Edward"
NA,BIGGS,NA,CA,House,708,"BIGGS, Marion"
NA,VANDEVER,NA,CA,House,9607,"VANDEVER, William"
NA,FRENCH,NA,CT,House,3368,"FRENCH, Carlos"
NA,GRANGER,NA,CT,House,3751,"GRANGER, Miles Tobey"
NA,RUSSELL,NA,CT,House,8124,"RUSSELL, Charles Addison"
NA,VANCE,NA,CT,House,9600,"VANCE, Robert Johnstone"
NA,PENINGTON,NA,DE,House,7325,"PENINGTON, John Brown"
NA,CARLTON,NA,GA,House,1511,"CARLTON, Henry Hull"
NA,GRIMES,NA,GA,House,3835,"GRIMES, Thomas Wingfield"
NA,STEWART,NA,GA,House,8940,"STEWART, John David"
NA,BAKER,NA,IL,House,366,"BAKER, Jehu"
NA,GEST,NA,IL,House,3546,"GEST, William Harrison"
NA,LANE,NA,IL,House,5440,"LANE, Edward"
NA,POST,NA,IL,House,7548,"POST, Philip Sidney"
NA,CHEADLE,NA,IN,House,1679,"CHEADLE, Joseph Bonaparte"
NA,HOVEY,NA,IN,House,4621,"HOVEY, Alvin Peterson"
NA,O,NA,IN,House,7074,"O'NEALL, John Henry"
NA,POSEY,NA,IN,House,7542,"POSEY, Francis Blackburn"
NA,ANDERSON,NA,IA,House,159,"ANDERSON, Albert Raney"
NA,GEAR,NA,IA,House,3517,"GEAR, John Henry"
NA,HAYES,NA,IA,House,4233,"HAYES, Walter Ingalls"
NA,KERR,NA,IA,House,5203,"KERR, Daniel"
NA,TURNER,NA,KS,House,9514,"TURNER, Erastus Johnson"
NA,CARUTH,NA,KY,House,1557,"CARUTH, Asher Graham"
NA,HUNTER,NA,KY,House,4760,"HUNTER, Whiteside Godfrey"
NA,MONTGOMERY,NA,KY,House,6600,"MONTGOMERY, Alexander Brooks"
NA,LAGAN,NA,LA,House,5405,"LAGAN, Matthew Diamond"
NA,NEWTON,NA,LA,House,6902,"NEWTON, Cherubusco"
NA,ROBERTSON,NA,LA,House,7964,"ROBERTSON, Samuel Matthews"
NA,WILKINSON,NA,LA,House,10122,"WILKINSON, Theodore Stark"
NA,RAYNER,NA,MD,House,7757,"RAYNER, Isidor"
NA,BURNETT,NA,MA,House,1289,"BURNETT, Edward"
NA,COGSWELL,NA,MA,House,1910,"COGSWELL, William"
NA,LODGE,NA,MA,House,5738,"LODGE, Henry Cabot"
NA,ALLEN,NA,MI,House,104,"ALLEN, Edward Payson"
NA,CHIPMAN,NA,MI,House,1704,"CHIPMAN, John Logan"
NA,SEYMOUR,NA,MI,House,8384,"SEYMOUR, Henry William"
NA,WHITING,NA,MI,House,10064,"WHITING, Justin Rice"
NA,LIND,NA,MN,House,5672,"LIND, John"
NA,MACDONALD,NA,MN,House,5871,"MacDONALD, John Lewis"
NA,RICE,NA,MN,House,7852,"RICE, Edmund"
NA,WILSON,NA,MN,House,10255,"WILSON, Thomas"
NA,ANDERSON,NA,MS,House,162,"ANDERSON, Chapman Levy"
NA,STOCKDALE,NA,MS,House,8959,"STOCKDALE, Thomas Ringland"
NA,BOOHER,NA,MO,House,850,"BOOHER, Charles Ferris"
NA,MANSUR,NA,MO,House,5969,"MANSUR, Charles Harley"
NA,WALKER,NA,MO,House,9746,"WALKER, James Peter"
NA,MCSHANE,NA,NE,House,6383,"McSHANE, John Albert"
NA,MCKINNEY,NA,NH,House,6316,"McKINNEY, Luther Franklin"
NA,BELDEN,NA,NY,House,592,"BELDEN, James Jerome"
NA,BRYCE,NA,NY,House,1180,"BRYCE, Lloyd Stephens"
NA,COCKRAN,NA,NY,House,1891,"COCKRAN, William Bourke"
NA,CUMMINGS,NA,NY,House,2248,"CUMMINGS, Amos Jay"
NA,DE,NA,NY,House,2480,"DE LANO, Milton"
NA,FITCH,NA,NY,House,3176,"FITCH, Ashbel Parmelee"
NA,FLOOD,NA,NY,House,3227,"FLOOD, Thomas Schmeck"
NA,GREENMAN,NA,NY,House,3797,"GREENMAN, Edward Whitford"
NA,HOPKINS,NA,NY,House,4575,"HOPKINS, Stephen Tyng"
NA,KANE,NA,NY,House,5094,"KANE, Nicholas Thomas"
NA,LAIDLAW,NA,NY,House,5408,"LAIDLAW, William Grant"
NA,MOFFITT,NA,NY,House,6583,"MOFFITT, John Henry"
NA,SHERMAN,NA,NY,House,8453,"SHERMAN, James Schoolcraft"
NA,SPINOLA,NA,NY,House,8798,"SPINOLA, Francis Barretto"
NA,TRACEY,NA,NY,House,9445,"TRACEY, Charles"
NA,WHITE,NA,NY,House,10046,"WHITE, Stephen Van Culen"
NA,BROWER,NA,NC,House,1093,"BROWER, John Morehead"
NA,MCCLAMMY,NA,NC,House,6143,"McCLAMMY, Charles Washington"
NA,NICHOLS,NA,NC,House,6918,"NICHOLS, John"
NA,ROWLAND,NA,NC,House,8095,"ROWLAND, Alfred"
NA,SIMMONS,NA,NC,House,8514,"SIMMONS, Furnifold McLendel"
NA,BOOTHMAN,NA,OH,House,856,"BOOTHMAN, Melvin Morella"
NA,CROUSE,NA,OH,House,2203,"CROUSE, George Washington"
NA,PUGSLEY,NA,OH,House,7649,"PUGSLEY, Jacob Joseph"
NA,WICKHAM,NA,OH,House,10087,"WICKHAM, Charles Preston"
NA,YODER,NA,OH,House,10427,"YODER, Samuel S."
NA,BUCKALEW,NA,PA,House,1200,"BUCKALEW, Charles Rollin"
NA,DALZELL,NA,PA,House,2310,"DALZELL, John"
NA,DARLINGTON,NA,PA,House,2342,"DARLINGTON, Smedley"
NA,LYNCH,NA,PA,House,5854,"LYNCH, John"
NA,MAFFETT,NA,PA,House,5904,"MAFFETT, James Thompson"
NA,MCCORMICK,NA,PA,House,6178,"McCORMICK, Henry Clay"
NA,MCCULLOGH,NA,PA,House,6205,"McCULLOGH, Welty"
NA,SCULL,NA,PA,House,8329,"SCULL, Edward"
NA,YARDLEY,NA,PA,House,10415,"YARDLEY, Robert Morris"
NA,ARNOLD,NA,RI,House,250,"ARNOLD, Warren Otis"
NA,COTHRAN,NA,SC,House,2084,"COTHRAN, James Sproull"
NA,ENLOE,NA,TN,House,2973,"ENLOE, Benjamin Augustine"
NA,PHELAN,NA,TN,House,7394,"PHELAN, James"
NA,WASHINGTON,NA,TN,House,9857,"WASHINGTON, Joseph Edwin"
NA,ABBOTT,NA,TX,House,4,"ABBOTT, Jo (Joseph)"
NA,HARE,NA,TX,House,4070,"HARE, Silas"
NA,MARTIN,NA,TX,House,6043,"MARTIN, William Harrison"
NA,BOWDEN,NA,VA,House,892,"BOWDEN, George Edwin"
NA,BROWN,NA,VA,House,1121,"BROWN, John Robert"
NA,BROWNE,NA,VA,House,1145,"BROWNE, Thomas Henry Bayly"
NA,GAINES,NA,VA,House,3427,"GAINES, William Embre"
NA,HOPKINS,NA,VA,House,4572,"HOPKINS, Samuel Isaac"
NA,LEE,NA,VA,House,5572,"LEE, William Henry Fitzhugh"
NA,YOST,NA,VA,House,10432,"YOST, Jacob"
NA,CLARK,NA,WI,House,1754,"CLARK, Charles Benjamin"
NA,HAUGEN,NA,WI,House,4196,"HAUGEN, Nils Pederson"
NA,CLARKE,NA,AL,House,1799,"CLARKE, Richard Henry"
NA,TURPIN,NA,AL,House,9528,"TURPIN, Louis Washington"
NA,CATE,NA,AR,House,1597,"CATE, William Henderson"
NA,FEATHERSTONE,NA,AR,House,3089,"FEATHERSTONE, Lewis Porter"
NA,CLUNIE,NA,CA,House,1858,"CLUNIE, Thomas Jefferson"
NA,DE,NA,CA,House,2470,"DE HAVEN, John Jefferson"
NA,GEARY,NA,CA,House,3520,"GEARY, Thomas J."
NA,TOWNSEND,NA,CO,House,9438,"TOWNSEND, Hosea"
NA,SIMONDS,NA,CT,House,8522,"SIMONDS, William Edgar"
NA,WILLCOX,NA,CT,House,10125,"WILLCOX, Washington Frederick"
NA,BULLOCK,NA,FL,House,1231,"BULLOCK, Robert"
NA,LESTER,NA,GA,House,5620,"LESTER, Rufus Ezekiel"
NA,SWEET,NA,ID,House,9120,"SWEET, Willis"
NA,FITHIAN,NA,IL,House,3180,"FITHIAN, George Washington"
NA,FORMAN,NA,IL,House,3278,"FORMAN, William St. John"
NA,TAYLOR,NA,IL,House,9196,"TAYLOR, Abner"
NA,BROOKSHIRE,NA,IN,House,1083,"BROOKSHIRE, Elijah Voorhees"
NA,BROWN,NA,IN,House,1114,"BROWN, Jason Brevoort"
NA,COOPER,NA,IN,House,2045,"COOPER, George William"
NA,MARTIN,NA,IN,House,6013,"MARTIN, Augustus Newton"
NA,MCCLELLAN,NA,IN,House,6148,"McCLELLAN, Charles A. O."
NA,PARRETT,NA,IN,House,7211,"PARRETT, William Fletcher"
NA,FLICK,NA,IA,House,3222,"FLICK, James Patton"
NA,HAYS,NA,IA,House,4243,"HAYS, Edward Retilla"
NA,LACEY,NA,IA,House,5391,"LACEY, John Fletcher"
NA,REED,NA,IA,House,7791,"REED, Joseph Rea"
NA,SWENEY,NA,IA,House,9122,"SWENEY, Joseph Henry"
NA,KELLEY,NA,KS,House,5137,"KELLEY, Harrison"
NA,DICKERSON,NA,KY,House,2563,"DICKERSON, W. W. (William Worth)"
NA,ELLIS,NA,KY,House,2928,"ELLIS, William Thomas"
NA,GOODNIGHT,NA,KY,House,3677,"GOODNIGHT, Isaac Herschel"
NA,PAYNTER,NA,KY,House,7276,"PAYNTER, Thomas Hanson"
NA,WILSON,NA,KY,House,10241,"WILSON, John Henry"
NA,BOATNER,NA,LA,House,813,"BOATNER, Charles Jahleal"
NA,COLEMAN,NA,LA,House,1932,"COLEMAN, Hamilton Dudley"
NA,PRICE,NA,LA,House,7609,"PRICE, Andrew"
NA,STOCKBRIDGE,NA,MD,House,8958,"STOCKBRIDGE, Henry, Jr."
NA,STUMP,NA,MD,House,9060,"STUMP, Herman"
NA,GREENHALGE,NA,MA,House,3795,"GREENHALGE, Frederic Thomas"
NA,O,NA,MA,House,7075,"O'NEIL, Joseph Henry"
NA,RANDALL,NA,MA,House,7713,"RANDALL, Charles Sturtevant"
NA,WALKER,NA,MA,House,9750,"WALKER, Joseph Henry"
NA,WALLACE,NA,MA,House,9769,"WALLACE, Rodney"
NA,BELKNAP,NA,MI,House,595,"BELKNAP, Charles Eugene"
NA,BLISS,NA,MI,House,794,"BLISS, Aaron Thomas"
NA,STEPHENSON,NA,MI,House,8895,"STEPHENSON, Samuel Merritt"
NA,COMSTOCK,NA,MN,House,1970,"COMSTOCK, Solomon Gilman"
NA,SNIDER,NA,MN,House,8722,"SNIDER, Samuel Prather"
NA,LEWIS,NA,MS,House,5633,"LEWIS, Clarke"
NA,FRANK,NA,MO,House,3338,"FRANK, Nathan"
NA,KINSEY,NA,MO,House,5286,"KINSEY, William Medcalf"
NA,NORTON,NA,MO,House,6976,"NORTON, Richard Henry"
NA,TARSNEY,NA,MO,House,9181,"TARSNEY, John Charles"
NA,WHITELAW,NA,MO,House,10057,"WHITELAW, Robert Henry"
NA,WILSON,NA,MO,House,10250,"WILSON, Robert Patterson Clark"
NA,CARTER,NA,MT,House,1550,"CARTER, Thomas Henry"
NA,CONNELL,NA,NE,House,1990,"CONNELL, William James"
NA,LAWS,NA,NE,House,5520,"LAWS, Gilbert Lafayette"
NA,BARTINE,NA,NV,House,483,"BARTINE, Horace Franklin"
NA,MOORE,NA,NH,House,6644,"MOORE, Orren Cheney"
NA,NUTE,NA,NH,House,6988,"NUTE, Alonzo"
NA,BECKWITH,NA,NJ,House,566,"BECKWITH, Charles Dyer"
NA,BERGEN,NA,NJ,House,662,"BERGEN, Christopher Augustus"
NA,GEISSENHAINER,NA,NJ,House,3526,"GEISSENHAINER, Jacob Augustus"
NA,DUNPHY,NA,NY,House,2779,"DUNPHY, Edward John"
NA,FITZGERALD,NA,NY,House,3181,"FITZGERALD, Frank Thomas"
NA,MAGNER,NA,NY,House,5911,"MAGNER, Thomas Francis"
NA,QUACKENBUSH,NA,NY,House,7663,"QUACKENBUSH, John Adam"
NA,RAINES,NA,NY,House,7690,"RAINES, John"
NA,STIVERS,NA,NY,House,8955,"STIVERS, Moses Dunning"
NA,TURNER,NA,NY,House,9511,"TURNER, Charles Henry"
NA,WALLACE,NA,NY,House,9771,"WALLACE, William Copeland"
NA,WILEY,NA,NY,House,10113,"WILEY, John McClure"
NA,BUNN,NA,NC,House,1240,"BUNN, Benjamin Hickman"
NA,CHEATHAM,NA,NC,House,1680,"CHEATHAM, Henry Plummer"
NA,EWART,NA,NC,House,3035,"EWART, Hamilton Glover"
NA,HANSBROUGH,NA,ND,House,4042,"HANSBROUGH, Henry Clay"
NA,BURTON,NA,OH,House,1322,"BURTON, Theodore Elijah"
NA,CALDWELL,NA,OH,House,1408,"CALDWELL, John Alexander"
NA,HAYNES,NA,OH,House,4240,"HAYNES, William Elisha"
NA,OWENS,NA,OH,House,7137,"OWENS, James W."
NA,SMYSER,NA,OH,House,8714,"SMYSER, Martin Luther"
NA,BROSIUS,NA,PA,House,1089,"BROSIUS, Marriott"
NA,BRUNNER,NA,PA,House,1165,"BRUNNER, David B."
NA,CULBERTSON,NA,PA,House,2231,"CULBERTSON, William Constantine"
NA,KERR,NA,PA,House,5204,"KERR, James"
NA,RAY,NA,PA,House,7750,"RAY, Joseph Warren"
NA,RIFE,NA,PA,House,7902,"RIFE, John Winebrenner"
NA,VAUX,NA,PA,House,9654,"VAUX, Richard"
NA,MILLER,NA,SC,House,6511,"MILLER, Thomas Ezekiel"
NA,GIFFORD,NA,SD,House,3570,"GIFFORD, Oscar Sherman"
NA,PICKLER,NA,SD,House,7431,"PICKLER, John Alfred"
NA,EVANS,NA,TN,House,3008,"EVANS, Henry Clay"
NA,BUCHANAN,NA,VA,House,1189,"BUCHANAN, John Alexander"
NA,EDMUNDS,NA,VA,House,2856,"EDMUNDS, Paul Carrington"
NA,LANGSTON,NA,VA,House,5456,"LANGSTON, John Mercer"
NA,LESTER,NA,VA,House,5619,"LESTER, Posey Green"
NA,VENABLE,NA,VA,House,9660,"VENABLE, Edward Carrington"
NA,WADDILL,NA,VA,House,9696,"WADDILL, Edmund, Jr."
NA,WILSON,NA,WA,House,10242,"WILSON, John Lockwood"
NA,ALDERSON,NA,WV,House,68,"ALDERSON, John Duffy"
NA,ATKINSON,NA,WV,House,284,"ATKINSON, George Wesley"
NA,JACKSON,NA,WV,House,4856,"JACKSON, James Monroe"
NA,PENDLETON,NA,WV,House,7321,"PENDLETON, John Overton"
NA,BARWIG,NA,WI,House,500,"BARWIG, Charles"
NA,BRICKNER,NA,WI,House,1025,"BRICKNER, George H."
NA,MCCORD,NA,WI,House,6174,"McCORD, Myron Hawley"
NA,CLARK,NA,WY,House,1757,"CLARK, Clarence Don"
NA,BOWERS,NA,CA,House,906,"BOWERS, William Wallace"
NA,CAMINETTI,NA,CA,House,1438,"CAMINETTI, Anthony"
NA,CUTTING,NA,CA,House,2291,"CUTTING, John Tyler"
NA,HILBORN,NA,CA,House,4402,"HILBORN, Samuel Greeley"
NA,LOUD,NA,CA,House,5784,"LOUD, Eugene Francis"
NA,DE,NA,CT,House,2462,"DE FOREST, Robert Elliott"
NA,CAUSEY,NA,DE,House,1605,"CAUSEY, John Williams"
NA,MALLORY,NA,FL,House,5943,"MALLORY, Stephen Russell"
NA,EVERETT,NA,GA,House,3029,"EVERETT, Robert William"
NA,LAWSON,NA,GA,House,5523,"LAWSON, Thomas Graves"
NA,LIVINGSTON,NA,GA,House,5717,"LIVINGSTON, Leonidas Felix"
NA,MOSES,NA,GA,House,6749,"MOSES, Charles Leavell"
NA,WATSON,NA,GA,House,9877,"WATSON, Thomas Edward"
NA,WINN,NA,GA,House,10276,"WINN, Thomas Elisha"
NA,BUSEY,NA,IL,House,1327,"BUSEY, Samuel Thompson"
NA,CABLE,NA,IL,House,1381,"CABLE, Benjamin Taylor"
NA,DURBOROW,NA,IL,House,2785,"DURBOROW, Allan Cathcart, Jr."
NA,MCGANN,NA,IL,House,6245,"McGANN, Lawrence Edward"
NA,NEWBERRY,NA,IL,House,6891,"NEWBERRY, Walter Cass"
NA,SCOTT,NA,IL,House,8310,"SCOTT, Owen"
NA,SNOW,NA,IL,House,8729,"SNOW, Herman Wilber"
NA,STEWARD,NA,IL,House,8925,"STEWARD, Lewis"
NA,BRETZ,NA,IN,House,1012,"BRETZ, John Lewis"
NA,PATTON,NA,IN,House,7261,"PATTON, David Henry"
NA,WAUGH,NA,IN,House,9884,"WAUGH, Daniel Webster"
NA,BOWMAN,NA,IA,House,920,"BOWMAN, Thomas"
NA,BUTLER,NA,IA,House,1353,"BUTLER, Walter Halben"
NA,HAMILTON,NA,IA,House,3994,"HAMILTON, John Taylor"
NA,PERKINS,NA,IA,House,7346,"PERKINS, George Douglas"
NA,SEERLEY,NA,IA,House,8348,"SEERLEY, John Joseph"
NA,WHITE,NA,IA,House,10022,"WHITE, Frederick Edward"
NA,BAKER,NA,KS,House,373,"BAKER, William"
NA,BRODERICK,NA,KS,House,1056,"BRODERICK, Case"
NA,CLOVER,NA,KS,House,1855,"CLOVER, Benjamin Hutchinson"
NA,DAVIS,NA,KS,House,2396,"DAVIS, John"
NA,OTIS,NA,KS,House,7110,"OTIS, John Grant"
NA,SIMPSON,NA,KS,House,8529,"SIMPSON, Jeremiah (Jerry)"
NA,KENDALL,NA,KY,House,5166,"KENDALL, John Wilkerson"
NA,KENDALL,NA,KY,House,5169,"KENDALL, Joseph Morgan"
NA,MEYER,NA,LA,House,6448,"MEYER, Adolph"
NA,BROWN,NA,MD,House,1120,"BROWN, John Brewer"
NA,MCKAIG,NA,MD,House,6283,"McKAIG, William McMahon"
NA,PAGE,NA,MD,House,7154,"PAGE, Henry"
NA,COOLIDGE,NA,MA,House,2034,"COOLIDGE, Frederick Spaulding"
NA,CROSBY,NA,MA,House,2196,"CROSBY, John Crawford"
NA,GORMAN,NA,MI,House,3711,"GORMAN, James Sedgwick"
NA,STOUT,NA,MI,House,9001,"STOUT, Byron Gray"
NA,WEADOCK,NA,MI,House,9888,"WEADOCK, Thomas Addis Emmet"
NA,YOUMANS,NA,MI,House,10434,"YOUMANS, Henry Melville"
NA,CASTLE,NA,MN,House,1591,"CASTLE, James Nathan"
NA,HALVORSON,NA,MN,House,3976,"HALVORSON, Kittel"
NA,HARRIES,NA,MN,House,4093,"HARRIES, William Henry"
NA,BEEMAN,NA,MS,House,579,"BEEMAN, Joseph Henry"
NA,KYLE,NA,MS,House,5387,"KYLE, John Curtis"
NA,BYRNS,NA,MO,House,1374,"BYRNS, Samuel"
NA,COBB,NA,MO,House,1870,"COBB, Seth Wallace"
NA,DE,NA,MO,House,2453,"DE ARMOND, David Albaugh"
NA,BRYAN,NA,NE,House,1179,"BRYAN, William Jennings"
NA,KEM,NA,NE,House,5159,"KEM, Omer Madison"
NA,MCKEIGHAN,NA,NE,House,6292,"McKEIGHAN, William Arthur"
NA,DANIELL,NA,NH,House,2327,"DANIELL, Warren Fisher"
NA,CADMUS,NA,NJ,House,1385,"CADMUS, Cornelius Andrew"
NA,ENGLISH,NA,NJ,House,2969,"ENGLISH, Thomas Dunn"
NA,MCDONALD,NA,NJ,House,6217,"McDONALD, Edward Francis"
NA,BENTLEY,NA,NY,House,653,"BENTLEY, Henry Wilbur"
NA,BOODY,NA,NY,House,849,"BOODY, David Augustus"
NA,BUNTING,NA,NY,House,1243,"BUNTING, Thomas Lathrop"
NA,CHAPIN,NA,NY,House,1647,"CHAPIN, Alfred Clark"
NA,COOMBS,NA,NY,House,2037,"COOMBS, William Jerome"
NA,CURTIS,NA,NY,House,2273,"CURTIS, Newton Martin"
NA,FELLOWS,NA,NY,House,3097,"FELLOWS, John R."
NA,HOOKER,NA,NY,House,4555,"HOOKER, Warren Brewster"
NA,LITTLE,NA,NY,House,5703,"LITTLE, Joseph James"
NA,ROCKWELL,NA,NY,House,8002,"ROCKWELL, Hosea Hunt"
NA,RUSSELL,NA,NY,House,8137,"RUSSELL, Leslie W."
